Zebrawood,noun,"A kind of cabinet wood having beautiful black, brown, and whitish stripes, the timber of a tropical American tree (Connarus Guianensis)."""
Zebrawood,noun,The wood of a small West Indian myrtaceous tree (Eugenia fragrans).
Zebrawood,noun,The wood of an East Indian tree of the genus Guettarda.
Zebrine,adjective,"Pertaining to, or resembling, the zebra."""
Zebu,noun,"A bovine mammal (Ros Indicus) extensively domesticated in India, China, the East Indies, and East Africa. It usually has short horns, large pendulous ears, slender legs, a large dewlap, and a large, prominent hump over the shoulders; but these characters vary in different domestic breeds, which range in size from that of the common ox to that of a large mastiff."""
Zebub,noun,"A large noxious fly of Abyssinia, which like the tsetse fly, is destructive to cattle."""
Zechin,noun,See Sequin.
Zechstein,noun,The upper division of the Permian (Dyas) of Europe. The prevailing rock is a magnesian limestone.
Zed,noun,"The letter Z; -- called also zee, and formerly izzard."""
Zedoary,noun,"A medicinal substance obtained in the East Indies, having a fragrant smell, and a warm, bitter, aromatic taste. It is used in medicine as a stimulant."""
Zeekoe,noun,A hippopotamus.
Zehner,noun,"An Austrian silver coin equal to ten kreutzers, or about five cents."""
Zein,noun,"A nitrogenous substance of the nature of gluten, obtained from the seeds of Indian corn (Zea) as a soft, yellowish, amorphous substance."""
Zemindar,noun,Same as Zamindar.
Zemindary,noun,Alt. of Zemindari
Zemindari,noun,Same as Zamindary.
Zemni,noun,"The blind mole rat (Spalax typhlus), native of Eastern Europe and Asia. Its eyes and ears are rudimentary, and its fur is soft and brownish, more or less tinged with gray. It constructs extensive burrows."""
Zenana,noun,The part of a dwelling appropriated to women.
Zend,noun,"Properly, the translation and exposition in the Huzv/resh, or literary Pehlevi, language, of the Avesta, the Zoroastrian sacred writings; as commonly used, the language (an ancient Persian dialect) in which the Avesta is written."""
Zend-Avesta,noun,"The sacred writings of the ancient Persian religion, attributed to Zoroaster, but chiefly of a later date."""
Zendik,noun,"An atheist or unbeliever; -- name given in the East to those charged with disbelief of any revealed religion, or accused of magical heresies."""
Zenick,noun,"A South African burrowing mammal (Suricata tetradactyla), allied to the civets. It is grayish brown, with yellowish transverse stripes on the back. Called also suricat."""
Zenik,noun,See Zenick.
Zenith,noun,That point in the visible celestial hemisphere which is vertical to the spectator; the point of the heavens directly overhead; -- opposed to nadir.
Zenith,noun,"hence, figuratively, the point of culmination; the greatest height; the height of success or prosperity."""
Zenithal,adjective,Of or pertaining to the zenith.
Zeolite,noun,"A term now used to designate any one of a family of minerals, hydrous silicates of alumina, with lime, soda, potash, or rarely baryta. Here are included natrolite, stilbite, analcime, chabazite, thomsonite, heulandite, and others. These species occur of secondary origin in the cavities of amygdaloid, basalt, and lava, also, less frequently, in granite and gneiss. So called because many of these species intumesce before the blowpipe."""
Zeolitic,adjective,"Of or pertaining to a zeolite; consisting of, or resembling, a zeolite."""
Zeolitiform,adjective,Having the form of a zeolite.
Zephyr,noun,"The west wind; poetically, any soft, gentle breeze."""
Zephyrus,noun,"The west wind, or zephyr; -- usually personified, and made the most mild and gentle of all the sylvan deities."""
Zequin,noun,See Sequin.
Zerda,noun,The fennec.
Zeriba,noun,Same as Zareba.
Zeros,unknown,of Zero
Zeroes,unknown,of Zero
Zero,noun,A cipher; nothing; naught.
Zero,noun,"The point from which the graduation of a scale, as of a thermometer, commences."""
Zero,noun,"Fig.: The lowest point; the point of exhaustion; as, his patience had nearly reached zero."""
Zest,noun,"A piece of orange or lemon peel, or the aromatic oil which may be squeezed from such peel, used to give flavor to liquor, etc."""
Zest,noun,"Hence, something that gives or enhances a pleasant taste, or the taste itself; an appetizer; also, keen enjoyment; relish; gusto."""
Zest,noun,"The woody, thick skin inclosing the kernel of a walnut."""
Zested,unknown,of Zest
Zesting,noun,of Zest
Zest,verb,"To cut into thin slips, as the peel of an orange, lemon, etc.; to squeeze, as peel, over the surface of anything."""
Zest,verb,"To give a relish or flavor to; to heighten the taste or relish of; as, to zest wine."""
Zeta,noun,A Greek letter corresponding to our z.
Zetetic,adjective,Seeking; proceeding by inquiry.
Zetetic,noun,A seeker; -- a name adopted by some of the Pyrrhonists.
Zetetics,adjective,A branch of algebra which relates to the direct search for unknown quantities.
Zeuglodon,noun,"A genus of extinct Eocene whales, remains of which have been found in the Gulf States. The species had very long and slender bodies and broad serrated teeth. See Phocodontia."""
Zeuglodont,unknown,Any species of Zeuglodonta.
Zeuglodonta,noun,Same as Phocodontia.
Zeugma,noun,"A figure by which an adjective or verb, which agrees with a nearer word, is, by way of supplement, referred also to another more remote; as, """"hic illius arma, hic currus fuit;"""" where fuit, which agrees directly with currus, is referred also to arma."""
Zeugmatic,adjective,Of or pertaining to zeugma; characterized by zeugma.
Zeugobranchiata,noun,Same as Zygobranchia.
Zeus,noun,"The chief deity of the Greeks, and ruler of the upper world (cf. Hades). He was identified with Jupiter."""
Zeuzerian,noun,Any one of a group of bombycid moths of which the genus Zeuzera is the type. Some of these moths are of large size. The goat moth is an example.
Zeylanite,noun,See Ceylanite.
Zibet,noun,Alt. of Zibeth
Zibeth,noun,"A carnivorous mammal (Viverra zibetha) closely allied to the civet, from which it differs in having the spots on the body less distinct, the throat whiter, and the black rings on the tail more numerous."""
Ziega,noun,"Curd produced from milk by adding acetic acid, after rennet has ceased to cause coagulation."""
Zietrisikite,noun,"A mineral wax, vert similar to ozocerite. It is found at Zietrisika, Moldavia, whence its name."""
Zif,noun,"The second month of the Jewish ecclesiastical year, corresponding to our May."""
Zigger,verb,Alt. of Zighyr
Zighyr,verb,Same as Sicker.
Zigzag,noun,Something that has short turns or angles.
Zigzag,noun,"A molding running in a zigzag line; a chevron, or series of chevrons. See Illust. of Chevron, 3."""
Zigzag,noun,See Boyau.
Zigzag,adjective,"Having short, sharp turns; running this way and that in an onward course."""
Zigzagged,unknown,of Zigzag
Zigzagging,noun,of Zigzag
Zigzag,verb,To form with short turns.
Zigzag,verb,"To move in a zigzag manner; also, to have a zigzag shape."""
Zigzaggery,noun,The quality or state of being zigzag; crookedness.
Zigzaggy,adjective,Having sharp turns.
Zilla,noun,"A low, thorny, suffrutescent, crucifeous plant (Zilla myagroides) found in the deserts of Egypt. Its leaves are boiled in water, and eaten, by the Arabs."""
Zillah,noun,"A district or local division, as of a province."""
Zimb,noun,"A large, venomous, two-winged fly, native of Abyssinia. It is allied to the tsetse fly, and, like the latter, is destructive to cattle."""
Ziment-water,noun,A kind of water found in copper mines; water impregnated with copper.
Zinc,noun,"An abundant element of the magnesium-cadmium group, extracted principally from the minerals zinc blende, smithsonite, calamine, and franklinite, as an easily fusible bluish white metal, which is malleable, especially when heated. It is not easily oxidized in moist air, and hence is used for sheeting, coating galvanized iron, etc. It is used in making brass, britannia, and other alloys, and is also largely consumed in electric batteries. Symbol Zn. Atomic weight 64.9."""
Zincked,unknown,of Zinc
Zinced,unknown,of Zinc
Zincking,noun,of Zinc
Zincing,unknown,of Zinc
Zinc,verb,To coat with zinc; to galvanize.
